"A1" "A2" "A3" "A4" "A6" "A10" "A11" "A14" "A15" "A16" "A19" "A20" "A24" "A26" "A28" "A29" "A33" "A34" "A36" "A37" "A38" "A39" "A41" "A42" "A43" "A46" "A48" "A49" "A51" "A57" "A60" "A61" "A62" "A63" "A64" "A66" "A68" "A69" "A70" "A76" "A79" "A81" "A82" "A83" "A85" "A86" "A89" "A90" "A92" "A94" "A97" "A98" "A99" "B2" "B3" "B5" "B6" "B10" "B11" "B12" "B18" "B19" "B21" "B22" "B23" "B24" "B26" "B28" "B29" "B31" "B33" "B37" "B38" "B40" "B42" "B43" "B44" "B45" "B46" "B47" "B48" "B51" "B53" "B55" "B56" "B63" "B66" "B67" "B69" "B70" "B71" "B75" "B76" "B78" "B79" "B83" "B87" "B88" "B90" "B91" "B92" "B95" "B100"
"B47" 0.612682193945941 0.446803828217198 0.516587625273499 0.590940108588819 0.608539260751767 0.525385049529053 0.577014506166559 0.552445694490529 0.41915830402942 0.624737288427368 0.442273353295235 0.477707285205587 0.627950607670622 0.473126868720027 0.413298095151693 0.458967116411701 0.483277627683504 0.486666032601991 0.500009817136817 0.418296931435772 0.477822474883111 0.53546405381275 0.456339108169912 0.580322522869229 0.55426047136829 0.62903383702611 0.543741804168868 0.520215786662357 0.639625702070945 0.53579381279346 0.38863160307422 0.338516384312868 0.678812958734697 0.477849255949841 0.579126756347567 0.574902866666376 0.484392934247166 0.579522464262357 0.583050083040387 0.569308055962426 0.618834599547717 0.396981031995355 0.490387468774276 0.533054374109403 0.698412838579791 0.45419313103546 0.505676840645245 0.582294290033813 0.480484205304692 0.643195670510856 0.475576181040896 0.539059232533368 0.554625590936703 0.502841168622085 0.434422047944117 0.38915713218287 0.362375367682217 0.456142121231346 0.362489209335956 0.380752171831738 0.507787236478098 0.424671825008343 0.389365856343282 0.443828294901761 0.493102832176814 0.413532492791646 0.380561623781819 0.353709741801944 0.380130893940251 0.419973820293525 0.559100627877811 0.418887829867502 0.464661537528211 0.481042870918574 0.426949106515074 0.574162516637763 0.412580169336237 0.382534034525804 0.314136645173286 0.142473128718781 0.540399852935229 0.446131009814687 0.499936050975482 0.420574862590697 0.423601111558473 0.5132912495764 0.480664742277553 0.481189898050443 0.375043412291101 0.438308703367411 0.502216722230154 0.530680182288057 0.508771230332361 0.628988341448486 0.337322373049657 0.35010049752715 0.418033095283849 0.432469185438689 0.466887716780371 0.456876193726892 0.61087192090422 0.541268889215849 0.375103823332401
"B48" 0.562645620611023 0.390543514203212 0.43321207613767 0.365789101851546 0.56406732530454 0.534257949765512 0.560370883279437 0.568918401944873 0.491793476500173 0.646353091307351 0.416967647530279 0.547508484240036 0.524726972966706 0.544152049203959 0.574548525724309 0.479106780932808 0.624777566745707 0.400593861317918 0.585082709348079 0.402438971082017 0.39481472228818 0.570502713240756 0.495642061442137 0.508987190116053 0.691414254767402 0.532497781358476 0.41086209921823 0.522060322571449 0.434880017780151 0.44863760111593 0.345605098849662 0.381965212383605 0.629111871055929 0.584035832200077 0.456898596702097 0.439008287900475 0.37545068653228 0.536365485211961 0.347242542911749 0.331647594473567 0.556404857571154 0.577522929502347 0.631169844883601 0.455753709300198 0.580762267966837 0.333862184890545 0.585082709348079 0.510254742078733 0.495977008307339 0.456721912557553 0.422842954839556 0.327805787771453 0.545151581979154 0.706120018468546 0.459191022267412 0.389176408214801 0.543929415664864 0.452513355645567 0.486754374841351 0.377022726697355 0.455504374841351 0.428601953454881 0.272941229274401 0.6193343701745 0.331937106996727 0.379554981932294 0.499515625843442 0.291788915588864 0.39478287301522 0.455086568188908 0.461156760068335 0.527322293889556 0.421080948823999 0.451544732454312 0.524866696979041 0.357391557036074 0.532750136742996 0.369810922469683 0.410264043028834 0.540399852935229 0.0935243377818161 0.461516268462039 0.44722445784092 0.415090924799488 0.35900752491549 0.359375211640012 0.283264366320354 0.335365157531727 0.365239258368883 0.33480322197931 0.370186939180303 0.544314317224326 0.45460821088672 0.365247546186469 0.362476931322382 0.403395217376264 0.475386653423415 0.559062334986449 0.371824963628958 0.344680202128655 0.479832264221688 0.390996331879158 0.350257934694115
"B51" 0.62302086364017 0.517071706960489 0.548893640183274 0.624859295183391 0.652272897601285 0.6732739320287 0.643341688813029 0.641354720675163 0.505778666555325 0.676226786236255 0.551488595323602 0.604634226831098 0.588663773483403 0.557901930839697 0.609335952485064 0.531200292053517 0.584845083294604 0.549368430014874 0.689514347373709 0.503724813250458 0.588032620563404 0.661701349668723 0.494455410514926 0.504262497384135 0.610929802303599 0.539973025305295 0.572420418455853 0.594945497215468 0.557437687982364 0.588564142127302 0.478264521842257 0.478182327048397 0.75414431385121 0.614474331905144 0.565094998374024 0.505147748683473 0.561986478434102 0.661038029967063 0.563122845754792 0.530658715820058 0.678229889945873 0.624715789216135 0.737637593000324 0.656270694006101 0.585008846579822 0.508117277614862 0.650870158969763 0.555956248312223 0.557049418708802 0.625345691926023 0.474530380883311 0.557797862609315 0.644056890405411 0.352945171865091 0.232178564901715 0.492669965533268 0.32954432181168 0.507028622778896 0.167067834104454 0.351474074713852 0.304913445447045 0.367921964405384 0.419984673468188 0.336605497852672 0.355585781135989 0.36734219510428 0.348442951676876 0.390932922238969 0.399157499737592 0.280543743119025 0.402698656945914 0.28353446809078 0.486359110263063 0.441600858329963 0.458025369061782 0.337489221721687 0.361102528605646 0.317565950298036 0.330774800266255 0.446131009814687 0.461516268462039 0.0950809154729334 0.300976043139542 0.43312513602841 0.305178678259056 0.377250332950669 0.351229038787181 0.433853436400792 0.380831421254742 0.292189361431965 0.472518906868369 0.399601561522306 0.320122071479887 0.401753065942714 0.247594639857109 0.297327174590635 0.507599744807666 0.259591316795779 0.344267482864458 0.400749590800654 0.491822310119095 0.412357947062433 0.385314342034315
"B53" 0.482715233387986 0.383814174668092 0.537521228451973 0.494091428276841 0.46660774834121 0.598829045063638 0.650177844916522 0.571707029015733 0.508806259682711 0.673778221937283 0.538180255325545 0.498158773361587 0.517597160006438 0.555960690249563 0.657933164970068 0.49074777108139 0.499419905378837 0.52685924293281 0.603850083302547 0.472012966701135 0.452423819504715 0.60846974373506 0.539938930331114 0.361895266653188 0.595349278977278 0.369465432162008 0.427506202565706 0.512052829975839 0.500390782988263 0.559421331787375 0.483303683273366 0.461798293854869 0.661570413896476 0.600203553991671 0.485190810751169 0.422745716610843 0.465514054654435 0.482050483496954 0.500985092497027 0.479140646703371 0.509906170295794 0.536156073058712 0.544883194045832 0.572837913822998 0.551299686574931 0.37212686532518 0.564729733710279 0.530201524893896 0.545728662770191 0.49167371048527 0.517578785747998 0.393581853153178 0.43188805464692 0.4087018328615 0.276826444529345 0.566523616305375 0.363699761313929 0.526310156324648 0.37434637393534 0.450358266356919 0.298916962971361 0.29839800623075 0.391960538854495 0.377332336878193 0.434533169531969 0.340750830705385 0.423137300023527 0.400346535155845 0.439844166034436 0.293386697156464 0.496672034083463 0.339392842190864 0.528724412805685 0.32526344085938 0.42648019625137 0.27961548764963 0.397755153087699 0.277221702137601 0.421568621516465 0.499936050975482 0.44722445784092 0.300976043139542 0.0935584024665161 0.470820472660948 0.322329767751484 0.395086880196201 0.354632306080159 0.302482096793585 0.359487602847152 0.398827425230802 0.484222018552001 0.266967399306513 0.399328237489384 0.380507792926515 0.354232703655946 0.378418596949489 0.6872345111203 0.339718003751847 0.407496617441694 0.438655063737436 0.306278645535299 0.356727745208298 0.385305322682865
"B55" 0.657047564984391 0.456169491052957 0.641747908032 0.695085573865976 0.663705853975335 0.526092393756842 0.609947695562465 0.555079582759998 0.571368725432434 0.783133406815182 0.463336158930426 0.596859272556628 0.805459000395514 0.55887466708889 0.508978689625942 0.497394712328422 0.69592380745482 0.542596889680197 0.525256213327288 0.599568590752399 0.548849815201561 0.566190652610677 0.675129918798907 0.623398960676766 0.692295289461917 0.722578643701118 0.639385259747808 0.570346660815384 0.634308558945414 0.637389145148564 0.488023608347391 0.474427789550537 0.753951644831966 0.588767143435447 0.66210631819382 0.674282784255053 0.590318287007355 0.686413264807722 0.527968171128676 0.522565021698088 0.704743532368569 0.531191127508906 0.517500866726475 0.710561293765838 0.836358648699864 0.493142997243866 0.5290655177684 0.748941732568295 0.623321466045281 0.768585907248097 0.498996833472018 0.529315297065684 0.712327599541134 0.406217900183312 0.487223525415039 0.411584251926586 0.444273864223011 0.559204466087468 0.419672730364389 0.423483459959696 0.458109971041408 0.529778062255255 0.387590561088977 0.455045996685262 0.446668897010555 0.313023370046242 0.350360192934891 0.422161850330853 0.39556543564191 0.511801192401052 0.440735874437642 0.383437750550821 0.442419133517675 0.520457988159135 0.559732411123458 0.404172922149341 0.284327907916953 0.478336700189979 0.523261275403085 0.420574862590697 0.415090924799488 0.43312513602841 0.470820472660948 0.0878871044057584 0.439792875224877 0.419105507858117 0.511032012570057 0.418569280096901 0.370889634927615 0.466195435127162 0.563543460640022 0.626162214645682 0.567053069955998 0.402268400336615 0.348645679988326 0.408664562349117 0.405556985673353 0.447877327909075 0.470679956094526 0.384686400054324 0.575653652350633 0.384971298957014 0.474176462849725
"B56" 0.537445972857912 0.471152746592601 0.608582993740055 0.561076564695943 0.57569119035736 0.54655739223836 0.70759401856298 0.607329411294759 0.524451458790353 0.615490157969089 0.456971852601393 0.489252155047286 0.575411691478098 0.568693215415903 0.5747817692203 0.503756674724082 0.609133303493993 0.489212872177158 0.651633166379429 0.513550894266315 0.553669027315153 0.60542584953358 0.479152820603707 0.458002981108799 0.549705874277006 0.488537407946883 0.477645994029165 0.634181297592981 0.479091089849418 0.548261529980056 0.400071154616487 0.37880875493841 0.766831757494101 0.572604300653019 0.454203509145251 0.439099417530487 0.529191809800834 0.548955767262534 0.445832312916963 0.451139854397479 0.572129422279549 0.554683041718277 0.60291192257353 0.602777415848408 0.551515514092468 0.472161483231735 0.612218680816876 0.588799182375673 0.57445117749015 0.551819339221081 0.496264967883962 0.463575147807884 0.525260680147727 0.448117704528423 0.271537546826008 0.478086480229519 0.374806238864783 0.372093261840159 0.249513538438218 0.401423835513707 0.360424024336963 0.390865477920718 0.395815671278778 0.434576433578768 0.371469399227311 0.363793032384667 0.371311755882989 0.391065034587179 0.377881156548677 0.345208039323344 0.460857678474048 0.414958485568397 0.412195211763872 0.394470438498105 0.469379133420014 0.355137739869341 0.473234532744042 0.383855221947518 0.412607316965922 0.423601111558473 0.35900752491549 0.305178678259056 0.322329767751484 0.439792875224877 0.130687992265839 0.352661697589229 0.298679290177126 0.362674726634517 0.415460301553901 0.387636521610205 0.47766734446739 0.415106645859104 0.380955561855755 0.488600109288835 0.396602759189186 0.388398147018163 0.555102697055186 0.322827796189616 0.29535068413466 0.411697532628839 0.476290392541009 0.328776072891981 0.344261667559215
"B63" 0.557899234043411 0.481292700703343 0.607379914559268 0.620188572243304 0.629625049456918 0.723400619912485 0.645702558482673 0.69347791604065 0.539375212520627 0.759279391266926 0.592101357876706 0.648727562183177 0.589055800880003 0.590151147075674 0.708771945655235 0.466602904037776 0.540344808601119 0.46641776994567 0.645408670226876 0.545488924039146 0.547149405160242 0.660530499369235 0.507455473031639 0.503598941778185 0.584564089563412 0.504591710024237 0.564861147042547 0.622773536855591 0.543119281659679 0.65238470710297 0.591507122012601 0.508588876631259 0.707050322934587 0.635925187657339 0.57798104073694 0.569642126951971 0.574572411814242 0.637011031730092 0.543367317309607 0.526450563050896 0.565707388273032 0.634674641174115 0.735305334267593 0.696793394534668 0.630985061899908 0.425675715651152 0.604651604644483 0.539902785227463 0.555472085563507 0.597416676119501 0.581844669718481 0.475999662985705 0.531017350576755 0.479724368462116 0.442094780213967 0.529236871564647 0.455747940186899 0.485235933415603 0.393650101694311 0.523481637549369 0.491435245719578 0.264726550655374 0.4889395232072 0.577003921252538 0.455768063130525 0.285347291015433 0.499124724882758 0.390834426816998 0.522292823567763 0.504377845611783 0.365323863167759 0.440488886269442 0.401861981329819 0.360105523496247 0.592934626692067 0.298272457909008 0.489113588745514 0.531408514712679 0.438678767298086 0.5132912495764 0.359375211640012 0.377250332950669 0.395086880196201 0.419105507858117 0.352661697589229 0.147867441047101 0.324305123148893 0.333986771991901 0.465869224273988 0.324235249785449 0.515311427449221 0.482393813336482 0.4957596830527 0.419484582683616 0.470027740186504 0.441866777917726 0.568336833588356 0.330141303009752 0.372539537735088 0.314356318945417 0.412176398947843 0.28889563305632 0.446500383818915
"B66" 0.537874196125732 0.510281418272839 0.56869259650405 0.506410883106847 0.551340332672625 0.610244174379468 0.657985219999432 0.612721870055989 0.596592663281161 0.642690656020235 0.564208132911914 0.558417272011347 0.537783539694872 0.573274909233831 0.668097805235259 0.586741088389623 0.614792737441956 0.483976294548695 0.714242159923663 0.497253786549556 0.547285640208557 0.66526073342074 0.522266883916251 0.490752588083739 0.559135808171582 0.53852292928512 0.456204828525711 0.600541792578452 0.484107395468296 0.532443872851373 0.50753747244413 0.474556291886558 0.685986895125151 0.602137354067178 0.474064391106379 0.450276567848483 0.514449102259293 0.557570833206112 0.499343581541492 0.453726357243864 0.570074930279088 0.654824229202128 0.676340341540986 0.586386273692877 0.576285762840646 0.476362719284299 0.67348509434127 0.524945795804373 0.554296276766683 0.53667518148231 0.555407011002849 0.455641656110181 0.55445449721765 0.502070662048971 0.422210321997295 0.380861629192881 0.375977325060258 0.391960486888138 0.343257087258673 0.41641118199428 0.385862203871396 0.399810516028158 0.380352816083039 0.450584635142913 0.3129857676306 0.394947157488325 0.330990890586107 0.325710030386744 0.391007763661586 0.329994337722055 0.509712818064786 0.379734584744941 0.360519964265124 0.383357884773478 0.352868854963622 0.305572460347347 0.518658511566305 0.33336763544384 0.38841320549464 0.480664742277553 0.283264366320354 0.351229038787181 0.354632306080159 0.511032012570057 0.298679290177126 0.324305123148893 0.101078364335488 0.444862781198945 0.4424240603753 0.385801705163874 0.406533437352453 0.47219033485078 0.534602010850689 0.422068037355758 0.407643168793985 0.270158495584262 0.513613156416725 0.412163706900029 0.330082115389461 0.254673382657777 0.343008213042932 0.278328921733346 0.275189349531582
"B67" 0.583006077845755 0.367155715774948 0.54160240338676 0.486214123597426 0.548922020654748 0.60932933987373 0.577693969670613 0.581919394097197 0.425929704541867 0.736385738844652 0.475420576084052 0.521251605100885 0.57406959383979 0.549424622824023 0.608621326148771 0.389825145140972 0.57773183031804 0.466364363802722 0.526220317966342 0.468028811723496 0.451706362174844 0.539247152278294 0.550337556779376 0.4793064646961 0.696360578367052 0.418312843897623 0.485093100246666 0.500826616553571 0.539157558999393 0.580375709039586 0.438311520369715 0.402899207871287 0.653464542051226 0.600481877356962 0.529926762991266 0.52367616630432 0.467286433127284 0.592984722848305 0.420355101047007 0.46421063828964 0.588090341858394 0.503051299273541 0.572267895524492 0.568722952409144 0.612694200431313 0.346719137993963 0.488994796300307 0.582411740110115 0.545631509825988 0.557023135899261 0.522697158099135 0.386762657556982 0.495760092514233 0.543966105129434 0.368774341558572 0.502697012762245 0.428708815901899 0.581828201609088 0.470817338876472 0.485553494714057 0.472021185132047 0.359205807990688 0.44394113937085 0.598933806069744 0.567033677583883 0.395743422174582 0.591141967031124 0.390186053628953 0.394204913585185 0.44864746596501 0.470206081652825 0.529491610417252 0.52352113707499 0.350718253893987 0.637163637096512 0.355592296023643 0.429054168640947 0.368193387183052 0.34520706620214 0.481189898050443 0.335365157531727 0.433853436400792 0.302482096793585 0.418569280096901 0.362674726634517 0.333986771991901 0.444862781198945 0.141663018569187 0.366708336225415 0.444777529463186 0.527167385890854 0.348551956684717 0.44751476069671 0.440928960091592 0.404647618328674 0.548717320317834 0.686274739592721 0.368544372953849 0.360952747030374 0.526252769021186 0.440649697141195 0.366208410780008 0.506512375469582
"B69" 0.562558700571826 0.400825522123776 0.365295370299334 0.417586260858023 0.437379192708031 0.421701807333777 0.405139479680192 0.454285516144321 0.328898549129405 0.638011523946845 0.396117177217287 0.472862774962543 0.517772547954151 0.38031477042072 0.375109608497207 0.353343945780971 0.525461857494557 0.368745482340053 0.473480224816702 0.320987557667682 0.487093645858892 0.414642595927353 0.442601702370244 0.550845418288226 0.596860920542025 0.575504396827778 0.353945514208164 0.336234871565506 0.523199214624182 0.48285255376405 0.418781259997108 0.264893179558417 0.605510955077913 0.494797075574712 0.439326440718169 0.529726727075899 0.496790155704952 0.564800569955852 0.479020496710894 0.421066541315087 0.582563283144657 0.473206999178776 0.456572438094167 0.465267707228904 0.580335911660232 0.372962758882867 0.434359875224434 0.471195379415913 0.440365947934323 0.515185163140346 0.4362404906028 0.445264011820979 0.530478890807195 0.472327539434976 0.362774099739762 0.4403154031498 0.53904293489982 0.501561820884899 0.436835355235391 0.360158065780085 0.459806553136642 0.439609074862994 0.409471526994813 0.47469372926578 0.442869378210915 0.41844333226233 0.402488451483142 0.352835714076691 0.454263202395854 0.431542660055628 0.624419392957141 0.502953760929 0.676244253521609 0.541993518223522 0.480450651850686 0.467768236442096 0.410134895310561 0.293029343132176 0.282941277577592 0.375043412291101 0.365239258368883 0.380831421254742 0.359487602847152 0.370889634927615 0.415460301553901 0.465869224273988 0.4424240603753 0.366708336225415 0.0825749051824705 0.401347744671245 0.380858967725754 0.551724541535538 0.473319783661668 0.459125204346697 0.309341923535842 0.417419081590343 0.473635434001793 0.500814968318279 0.319810023795288 0.53213800070575 0.546490257092315 0.547056204354624 0.376495806092746
"B70" 0.667258035153481 0.555987097930166 0.508212273656027 0.592837915121997 0.634796494899544 0.716059368028416 0.633041196520936 0.716242310891349 0.523251650762582 0.614764506728502 0.549611241435069 0.673991317278074 0.534030839176766 0.62364280534632 0.593765554758265 0.592308856569501 0.498946886048437 0.567700233495888 0.687860576640911 0.484894736691476 0.508384660875707 0.697666267904286 0.387553375638435 0.564952383655488 0.631267141869213 0.536033319516699 0.542804795523924 0.616422434516671 0.533939369750014 0.630851882246401 0.457938787021833 0.512511918140584 0.759168931835861 0.662703775629221 0.54972694463268 0.494484386383721 0.486935736384291 0.60520923466453 0.64284370364458 0.531552116103976 0.626652620758813 0.615311815612245 0.720070603016265 0.576823263164925 0.59761462592245 0.4968159517778 0.693744066575523 0.496903005107795 0.563096843296625 0.523276205950139 0.468016513583015 0.566787893866832 0.555378706160785 0.557009282393051 0.30443961127126 0.43514362381947 0.416599967365406 0.425343842734975 0.371246375307646 0.422807705463091 0.504606468058103 0.271255354662227 0.313375126014152 0.407132685570909 0.384446051427489 0.270447554299444 0.442509035256039 0.342916448939356 0.425103783496071 0.316175602685931 0.324038908767849 0.375984696857358 0.421613166400554 0.384126004502233 0.411103445194038 0.37713059213816 0.470281982664956 0.388798994704254 0.375246251903971 0.438308703367411 0.33480322197931 0.292189361431965 0.398827425230802 0.466195435127162 0.387636521610205 0.324235249785449 0.385801705163874 0.444777529463186 0.401347744671245 0.141863883967685 0.41912160524104 0.495649191669966 0.29709391311603 0.489131072580166 0.28765637436874 0.256481004719624 0.434794525324908 0.396810204613267 0.443299975063421 0.401924146940272 0.492277478869004 0.469000678177954 0.316729420379559
"B71" 0.59842232545961 0.584330125555748 0.405906982182001 0.419916956829423 0.505093618125532 0.572684798119115 0.632070118067156 0.523948036780899 0.551531607464431 0.667751258360306 0.651508909242873 0.442836819146512 0.50570410618437 0.477660709855202 0.633105450584974 0.577519160493297 0.57154750299717 0.486091860219481 0.73742473529424 0.425164372095582 0.523664575932197 0.676057520350468 0.55509886867644 0.576696251486928 0.621426029700318 0.603774212103874 0.41705183864385 0.52158903953935 0.659207040786177 0.437166525015711 0.547748007671341 0.500149426897751 0.574578361026213 0.549319327205359 0.513696410059003 0.495100829224348 0.50522536533201 0.585596207805342 0.60727434930234 0.598978732821581 0.559646640493881 0.611802843006101 0.588021667329715 0.389317614152172 0.467901055872255 0.515631519082519 0.698780546890293 0.546222198079603 0.431909117735912 0.524950117367244 0.660664412427512 0.471154895793435 0.56784657189374 0.636685551119689 0.481979562928436 0.486878317212143 0.62529241286788 0.519666709985463 0.529625871166669 0.445970969983221 0.58934648250926 0.456367823781182 0.292675748042145 0.539558429618402 0.42547848629205 0.517463512973482 0.497021275664944 0.349528733779565 0.491670996994774 0.449386739586934 0.553260009468767 0.500606364516849 0.573210755719746 0.472811596125477 0.294821811154136 0.469849311479395 0.611752668568116 0.374163459986911 0.423751052745865 0.502216722230154 0.370186939180303 0.472518906868369 0.484222018552001 0.563543460640022 0.47766734446739 0.515311427449221 0.406533437352453 0.527167385890854 0.380858967725754 0.41912160524104 0.130028789584193 0.594041423863107 0.549920027967087 0.543063996365674 0.437570744803089 0.433260525910581 0.39850457060999 0.595393388466884 0.43705206738321 0.566644506683323 0.552667345811307 0.547221989574814 0.397472090779683
"B75" 0.538525640284985 0.401909306926712 0.536814592656754 0.538205633564183 0.528843236679234 0.638681196581512 0.652380331064955 0.569951665623531 0.493309682886059 0.681600610937731 0.551322520925432 0.479382426300675 0.504190028048438 0.502374822388099 0.645267777870823 0.516645481836925 0.456392456650024 0.552492928435989 0.653861152250306 0.452265396949358 0.446551967909502 0.666794335662439 0.519840338251359 0.32582359930333 0.569346540514404 0.34003458404094 0.456994732768076 0.509643477984534 0.561923322051559 0.556617460697986 0.465381151378487 0.475229062816494 0.66219160779245 0.565383120493792 0.548187126357152 0.389641332160141 0.449818941752166 0.536077394980522 0.536666971811058 0.518956409321095 0.546908397034852 0.529902884573003 0.599125254583822 0.527069873679498 0.528544736966921 0.378862709606229 0.620111282796761 0.517723999840611 0.498837583241917 0.541705193832867 0.522402929285283 0.417947059367265 0.454278192860281 0.575102626168584 0.354663132357658 0.597780360706043 0.367659198074466 0.632556465480307 0.394931969940372 0.479737733091229 0.387858810989354 0.318881453123966 0.486039692559523 0.486669306964502 0.582521632457859 0.493653196059724 0.608730137638601 0.429044264460677 0.433368243177995 0.38788355084091 0.500397219382164 0.45217984857931 0.523574401806336 0.288829844382602 0.538129321697644 0.40480079337672 0.546837590174031 0.375771992220549 0.450266350821296 0.530680182288057 0.544314317224326 0.399601561522306 0.266967399306513 0.626162214645682 0.415106645859104 0.482393813336482 0.47219033485078 0.348551956684717 0.551724541535538 0.495649191669966 0.594041423863107 0.127917013742238 0.386374932186103 0.435600615993676 0.45105447009511 0.487755567035798 0.7994401493269 0.322368754280919 0.528194700116124 0.56468372911994 0.394994965195317 0.417841413666847 0.568458783667545
"B76" 0.693078002771156 0.574969049401552 0.571497662310447 0.60831615138094 0.620408005646119 0.688874736252136 0.70380228370047 0.721982831245108 0.50204195351082 0.641268078421417 0.537942297789752 0.617466690555727 0.55646317638122 0.615116812488644 0.585376755158702 0.569898172850035 0.526909642390625 0.597046465329171 0.716777689506314 0.500616937783918 0.511825302476402 0.731131508873157 0.393783252032902 0.520032631076473 0.677227523890461 0.410927308849503 0.538660832987582 0.640017336100555 0.59292731009009 0.658923778148736 0.413217700056145 0.494483587215109 0.823197931423037 0.685206695369301 0.558244956926316 0.493214253915628 0.472696901784661 0.609679236037294 0.632095052973039 0.57777566555696 0.635023280654831 0.576126672558862 0.677510320866725 0.568000760805334 0.538281715717815 0.511151787271714 0.725796882824169 0.576558667302978 0.590592518679993 0.522808371903608 0.48362443092316 0.559972720354659 0.516600426116468 0.614394016114008 0.245463732745137 0.528461391535318 0.41139816553056 0.526423116283739 0.39825937462365 0.423693911118187 0.424890899501741 0.387946519472426 0.429669862093087 0.483496121687254 0.451866241715752 0.431937417280728 0.527689292242166 0.503716414847162 0.463387956613861 0.324908339120268 0.363766105663515 0.445118020036573 0.544366470863934 0.48118863210147 0.530413491242476 0.488701922054315 0.526256628288064 0.407335818476476 0.40884459404453 0.508771230332361 0.45460821088672 0.320122071479887 0.399328237489384 0.567053069955998 0.380955561855755 0.4957596830527 0.534602010850689 0.44751476069671 0.473319783661668 0.29709391311603 0.549920027967087 0.386374932186103 0.0838203838234989 0.49011449513385 0.369318257219336 0.415118084548691 0.629687007263516 0.440290663833627 0.442013875482261 0.592001167492506 0.639883486078243 0.587843083537657 0.409251256764511
"B78" 0.551825333943897 0.451651295548467 0.583643481907414 0.574919574383548 0.537044940682396 0.624179272119723 0.561418429604461 0.563496402264611 0.580341871165524 0.723810308505482 0.556712971806383 0.594333452654997 0.662266463779259 0.545594216555166 0.634431899307382 0.512175496852484 0.645348495011169 0.484552932266877 0.596975439092236 0.557793838809067 0.539799078678185 0.609550942389421 0.640608385357825 0.499000963303562 0.617536330488359 0.582348926314453 0.506462571675768 0.56436555323644 0.531214163098614 0.563439780241734 0.544685831728035 0.497897477958299 0.665140312343552 0.598744684291156 0.537110141474638 0.545885474908835 0.563931059760389 0.620053737373692 0.479178951381874 0.410007979376968 0.629591578082413 0.605533708989741 0.615463045493179 0.663860970352371 0.699405207162371 0.438944207404242 0.558654238348699 0.63054565242605 0.572675909114051 0.660970265503374 0.492193368733479 0.448029131199923 0.621008052859471 0.440735277143176 0.436708347035531 0.513854888251387 0.496043745136495 0.549662576170494 0.453181956293217 0.419605219520497 0.290644664846228 0.461522509396064 0.440025702747996 0.560811093914951 0.416616886849463 0.368346440000858 0.547877845144927 0.444961892462705 0.531933324005391 0.51525742618161 0.452925829841235 0.526624423764865 0.56518912702709 0.438895460407106 0.545912328313965 0.272927408768384 0.410432228530216 0.441244117131387 0.577041065403141 0.628988341448486 0.365247546186469 0.401753065942714 0.380507792926515 0.402268400336615 0.488600109288835 0.419484582683616 0.422068037355758 0.440928960091592 0.459125204346697 0.489131072580166 0.543063996365674 0.435600615993676 0.49011449513385 0.101147047862646 0.451954649800552 0.435087345395601 0.615548385842445 0.449218433153024 0.471712261139494 0.485580629395718 0.431608801428867 0.332595355091178 0.450109976421515
"B79" 0.692826876310005 0.449672833653587 0.472083692059584 0.562369319064854 0.638603482203519 0.596461476214452 0.567224716995411 0.598692555752512 0.458930077056004 0.633687605728882 0.428754714639026 0.567677053001495 0.621160055879605 0.530768629266952 0.4741676629443 0.527987282862924 0.585245044035184 0.531571651899445 0.572232005917566 0.444518822052599 0.472256079279264 0.576809741108243 0.483446395998976 0.564952383655488 0.665513415731844 0.608257663620005 0.558463783725987 0.516735771117758 0.570022113300688 0.554148756915911 0.351624522745254 0.406197653864004 0.721643161775339 0.576644863255287 0.575295785789205 0.521349175266717 0.456467140327149 0.632074023547526 0.536529439368001 0.507081270967765 0.711609553845716 0.508997551335666 0.600472711202301 0.540694681568482 0.675556586649479 0.456440037138923 0.578115495852177 0.581859938194699 0.53432582784647 0.620381717893871 0.410903063072873 0.530659312270389 0.652484218104517 0.460685207563398 0.31340584885024 0.393869196510952 0.343374780089707 0.508544396421168 0.298021188031947 0.321821375145336 0.431381280782404 0.417047845063282 0.284860125308457 0.310808610741256 0.4062875150576 0.346004227966259 0.369283847980341 0.314401448233661 0.25986133447127 0.271580881111075 0.469831399168904 0.331389975282502 0.497169840067369 0.459682678169049 0.41220214200257 0.398972055768271 0.296971121557027 0.235453866782556 0.335116340769459 0.337322373049657 0.362476931322382 0.247594639857109 0.354232703655946 0.348645679988326 0.396602759189186 0.470027740186504 0.407643168793985 0.404647618328674 0.309341923535842 0.28765637436874 0.437570744803089 0.45105447009511 0.369318257219336 0.451954649800552 0.134311246447042 0.257579701528156 0.413443818742232 0.352215483038411 0.455025988579104 0.423765610570383 0.508390780620659 0.470099374986486 0.392286094046374
